ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Sale price,Regular price,Categories,Brands,Shipping class,Weight (kg),Length (cm),Width (cm),Height (cm),Meta: _ng_warranty,Meta: _ng_tech_specs,Meta: _ng_ar_title,Meta: _ng_ar_description,Meta: _ng_model_number,Meta: _ng_country_of_origin,Meta: _ng_hs_code,Meta: _ng_voltage,Meta: _ng_lifecycle_status
529,simple,GC-FRF-GLOBAL-310,,Free Fire Diamonds 310 Diamonds (Global),0,0,visible,,12,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,فري فاير الماس 310 Diamonds (Global),<p>بطاقة فري فاير الماس بقيمة 310 ماس لمنطقة Global تُسهم في تحسين تجربة اللعب وتعزز فرص الفوز في ألعاب الفري فاير. تُقدّم تجربة سلسة وآمنة للاعبين عبر العالم.</p> <strong>لماذا هذا المنتج؟</strong>,,,,,Mainstream
530,simple,GC-FRF-GLOBAL-1080,,Free Fire Diamonds 1080 Diamonds (Global),0,0,visible,,43,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,فري فاير الماس 1080 Diamonds (Global),<p>بطاقة Free Fire Diamonds بقيمة 1080 ماس تُستخدم في منطقة Global، تُقدّم تجربة لعب مُميّزة عبر تفعيلها مباشرةً في التطبيق أو المتجر الرسمي. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع.</p>,,,,,Mainstream
531,simple,GC-FRF-GLOBAL-2200,,Free Fire Diamonds 2200 Diamonds (Global),0,0,visible,,88,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,فري فاير الماس 2200 Diamonds (Global),<p>بطاقة فري فاير الماس بقيمة 2200 ماس لمنطقة Global. تصل إليك عبر البريد الإلكتروني فور إتمام الدفع، ويمكن تفعيلها مباشرة من خلال التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟,,,,,Mainstream
533,simple,GC-MLB-GLOBAL-86,,Mobile Legends Diamonds 86 Diamonds (Global),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,موبايل ليجندز الماس 86 Diamonds (Global),<p>بطاقة Mobile Legends Diamonds بقيمة 86 دايموند لمنطقة Global. تُشحن فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</,,,,,Mainstream
534,simple,GC-MLB-GLOBAL-172,,Mobile Legends Diamonds 172 Diamonds (Global),0,0,visible,,7,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,موبايل ليجندز الماس 172 Diamonds (Global),<p>بطاقة موبايل ليجندز الماس بقيمة 172 دايموند لمنطقة Global. تصل إلى بريدك الإلكتروني,,,,,Mainstream
535,simple,GC-MLB-GLOBAL-706,,Mobile Legends Diamonds 706 Diamonds (Global),0,0,visible,,28,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,موبايل ليجندز الماس 706 Diamonds (Global),<p>بطاقة Mobile Legends Diamonds بقيمة 706 Diamonds لمنطقة Global تُقدّم تجربة لعب مميزة بسرعة توصيل فورية عبر البريد الإلكتروني بعد إتمام الدفع.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>توصيل,,,,,Mainstream
536,simple,GC-MLB-GLOBAL-2195,,Mobile Legends Diamonds 2195 Diamonds (Global),0,0,visible,,88,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,موبايل ليجندز الماس 2195 Diamonds (Global),<p>بطاقة موبايل ليجندز الماس بقيمة 2195 دايموند لمنطقة Global، تُسهم في تحسين تجربة اللعب عبر تفعيلها مباشرة عبر التطبيق أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>توصيل فوري عب,,,,,Mainstream
537,simple,GC-APL-US-10,,Apple iTunes / App Store $10 (US),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بطاقة آبل أيتونز 10 دولار (US),<p>بطاقة آبل أيتونز بقيمة 10 دولار لمنطقة الولايات المتحدة. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج؟</strong> <ul>,,,,,Mainstream
538,simple,GC-APL-US-25,,Apple iTunes / App Store $25 (US),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بطاقة آبل أيتونز 25 دولار (US),<p>بطاقة آبل أيتونز بقيمة 25 دولار أمريكي لمنطقة الولايات المتحدة. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكن تفعيلها مباشرة عبر تطبيق آبل أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج,,,,,Mainstream
539,simple,GC-APL-US-50,,Apple iTunes / App Store $50 (US),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بطاقة آبل أيتونز 50 دولار (US),<p>بطاقة Apple iTunes بقيمة 50 دولار لمنطقة US، تُسليم فورًا عبر البريد الإلكتروني بعد الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي لبطاقة آبل.</p> <strong>لماذا هذا المنتج؟</strong> <ul>,,,,,Mainstream
540,simple,GC-APL-US-100,,Apple iTunes / App Store $100 (US),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بطاقة آبل أيتونز 100 دولار (US),<p>بطاقة Apple iTunes / App Store بقيمة 100 دولار أمريكي لمنطقة الولايات المتحدة. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكن تفعيل الرمز عبر التطبيق أو المتجر الرسمي لبطاقة Apple.</p>,,,,,Mainstream
541,simple,GC-APL-KSA-10,,Apple iTunes / App Store $10 (KSA),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بطاقة آبل أيتونز 10 دولار (KSA),<p>بطاقة Apple iTunes / App Store بقيمة 10 دولار لمنطقة المملكة العربية السعودية. تصل إلى بريدك الإلكتروني فورًا بعد الدفع، ويمكن تفعيل الرمز عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذ,,,,,Mainstream
542,simple,GC-APL-KSA-25,,Apple iTunes / App Store $25 (KSA),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بطاقة آبل أيتونز 25 دولار (KSA),<p>بطاقة آبل أيتونز بقيمة 25 دولار لمنطقة المملكة العربية السعودية. تصل إلى بريدك الإلكتروني فورًا بعد الدفع، ويمكن تفعيلها عبر التطبيق أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج؟</strong> <ul,,,,,Mainstream
543,simple,GC-APL-KSA-50,,Apple iTunes / App Store $50 (KSA),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بطاقة آبل أيتونز 50 دولار (KSA),<p>بطاقة Apple iTunes / App Store بقيمة 50 دولار أمريكي لمنطقة المملكة العربية السعودية. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي.</p> <strong>,,,,,Mainstream
544,simple,GC-APL-KSA-100,,Apple iTunes / App Store $100 (KSA),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بطاقة آبل أيتونز 100 دولار (KSA),<p>بطاقة Apple iTunes/App Store بقيمة 100 دولار لمنطقة المملكة العربية السعودية. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مما يوفر لك تجربة سلسة وسريعة.</p> <strong>لماذا هذا المنتج؟</str,,,,,Mainstream
545,simple,GC-GP-US-10,,Google Play $10 (US),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,قوقل بلاي 10 دولار (US),<p>بطاقة قوقل بلاي بقيمة 10 دولار لمنطقة US. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مع إمكانية تفعيل الرمز عبر التطبيق أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>تو,,,,,Mainstream
546,simple,GC-GP-US-25,,Google Play $25 (US),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,قوقل بلاي 25 دولار (US),<p>بطاقة Google Play بقيمة 25 دولار أمريكي (US) تُشحن فورًا عبر البريد الإلكتروني خلال دقائق بعد إتمام الدفع. يمكن تفعيل الرمز عبر التطبيق أو المتجر الرسمي للبطاقة.</p>,,,,,Mainstream
547,simple,GC-GP-US-50,,Google Play $50 (US),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,قوقل بلاي 50 دولار (US),<p>بطاقة قوقل بلاي بقيمة 50 دولار لمنطقة US. يتم تسليمها فورًا عبر البريد الإلكتروني خلال دقائق من إتمام الدفع. الرمز يفعّل,,,,,Mainstream
548,simple,GC-GP-US-100,,Google Play $100 (US),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,قوقل بلاي 100 دولار (US),<p>بطاقة قوقل بلاي بقيمة 100 دولار لمنطقة US. يتم تسليمها فورًا عبر البريد الإلكتروني خلال دقائق من إتمام الدفع. يمكن تفعيل الرمز عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</stro,,,,,Mainstream
549,simple,GC-GP-KSA-10,,Google Play $10 (KSA),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,قوقل بلاي 10 دولار (KSA),<p>بطاقة قوقل بلاي بقيمة 10 دولار تُستخدم في منطقة KSA، تُقدّم تجربة شراء سريعة وآمنة عبر البريد الإلكتروني بعد إتمام الدفع. تُمكّنك من شراء تطبيقات وخدمات بسهولة من خلال التطبيق أو المتجر الرسمي.</p>,,,,,Mainstream
550,simple,GC-GP-KSA-25,,Google Play $25 (KSA),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,قوقل بلاي 25 دولار (KSA),<p>بطاقة قوقل بلاي بقيمة 25 دولار لمنطقة KSA. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكن تفعيل الرمز مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong>,,,,,Mainstream
551,simple,GC-GP-KSA-50,,Google Play $50 (KSA),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,قوقل بلاي 50 دولار (KSA),<p>بطاقة إلكترونية Google Play بقيمة 50 دولار أمريكي مخصصة لمنطقة المملكة العربية السعودية. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مما يضمن استلامك للرمز فورًا لتفعيلها عبر التطبيق الرسمي,,,,,Mainstream
552,simple,GC-GP-KSA-100,,Google Play $100 (KSA),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,قوقل بلاي 100 دولار (KSA),<p>بطاقة قوقل بلاي بقيمة 100 دولار لمنطقة KSA. تصل إلى بريدك الإلكتروني فورًا خلال دقائق بعد إتمام الدفع. يتم تفعيل الرمز عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul>,,,,,Mainstream
560,simple,GC-SPF-GLOBAL-30,,Spotify Premium $30 (Global),1,0,visible,,120,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,سبوتيفاي بريميوم 30 دولار (Global),<p>بطاقة سبوتيفاي بريميوم بقيمة 30 دولار لمنطقة Global. تصل إليك عبر البريد الإلكتروني فور إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>الت,,,,,Mainstream
561,simple,GC-SPF-GLOBAL-60,,Spotify Premium $60 (Global),1,0,visible,,241,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,سبوتيفاي بريميوم 60 دولار (Global),<p>بطاقة سبوتيفاي بريميوم بقيمة 60 دولار لمنطقة Global. تصل إلى بريدك الإلكتروني فورًا بعد إتمام الدفع، وتُفعّل عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>قي,,,,,Mainstream
562,simple,GC-SPF-GLOBAL-99,,Spotify Premium $99 (Global),1,0,visible,,397,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,سبوتيفاي بريميوم 99 دولار (Global),<p>بطاقة سبوتيفاي بريميوم بقيمة 99 دولار لمنطقة Global. التسليم فوري عبر البريد الإلكتروني خلال دقائق من إتمام الدفع. الرمز يفعّل عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</stro,,,,,Mainstream
564,simple,GC-DSP-US-25,,Disney+ $25 (US),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,ديزني بلس 25 دولار (US),<p>بطاقة ديزني بلس بقيمة 25 دولار لمنطقة US. تصل إلى بريدك الإلكتروني فورًا بعد إتمام الدفع، ويمكن تفعيلها مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>,,,,,Mainstream
565,simple,GC-DSP-US-80,,Disney+ $80 (US),1,0,visible,,321,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,ديزني بلس 80 دولار (US),<p>بطاقة ديزني بلس بقيمة 80 دولار أمريكي لمنطقة الولايات المتحدة. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكن تفعيلها مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا ا,,,,,Mainstream
567,simple,GC-PSP-US-1,,PlayStation Plus 1 Months (US),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن بلس 1 Months (US),<p>بطاقة بلايستيشن بلس بقيمة شهر واحد لمنطقة الولايات المتحدة. تصل إليك عبر البريد الإلكتروني فورًا بعد الدفع، ويمكنك تفعيل الرمز عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</s,,,,,Mainstream
568,simple,GC-PSP-US-3,,PlayStation Plus 3 Months (US),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن بلس 3 Months (US),<p>بطاقة بلايستيشن بلس بقيمة 3 أشهر لمنطقة الولايات المتحدة. تصل إليك فورًا عبر البريد الإلكتروني بعد إتمام الدفع. تفعيل الرمز عبر التطبيق الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <,,,,,Mainstream
569,simple,GC-PSP-US-12,,PlayStation Plus 12 Months (US),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن بلس 12 Months (US),<p>بطاقة بلايستيشن بلس بقيمة 12 شهرًا لمنطقة الولايات المتحدة. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟<,,,,,Mainstream
570,simple,GC-PSP-KSA-1,,PlayStation Plus 1 Months (KSA),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن بلس 1 Months (KSA),<p>بطاقة بلايستيشن بلس بقيمة شهر واحد لمنطقة المملكة العربية السعودية. تصل إليك فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكنك تفعيل الرمز عبر التطبيق الرسمي للبطاقة.</p> <strong>لماذا هذا المن,,,,,Mainstream
571,simple,GC-PSP-KSA-3,,PlayStation Plus 3 Months (KSA),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن بلس 3 Months (KSA),<p>بطاقة بلايستيشن بلس بقيمة 3 أشهر لمنطقة المملكة العربية السعودية. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا ال,,,,,Mainstream
572,simple,GC-PSP-KSA-12,,PlayStation Plus 12 Months (KSA),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن بلس 12 Months (KSA),<p>بطاقة بلايستيشن بلس بقيمة 12 شهرًا لمنطقة المملكة العربية السعودية. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا,,,,,Mainstream
